Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
833,3.09E-01,1.21E-01,39.241
834,3.16E-01,1.24E-01,39.2622
835,3.26E-01,1.28E-01,39.284
836,3.33E-01,1.31E-01,39.3067
837,3.37E-01,1.33E-01,39.3292
838,3.42E-01,1.34E-01,39.3505
839,3.46E-01,1.36E-01,39.3714
840,3.48E-01,1.37E-01,39.3937
841,3.50E-01,1.38E-01,39.4169
842,3.51E-01,1.38E-01,39.4399
843,3.52E-01,1.39E-01,39.462
844,3.53E-01,1.39E-01,39.4833
845,3.55E-01,1.40E-01,39.5054
846,3.57E-01,1.41E-01,39.5278
847,3.57E-01,1.41E-01,39.5512
848,3.53E-01,1.40E-01,39.5773
849,3.46E-01,1.37E-01,39.6034
850,3.42E-01,1.35E-01,39.6299
851,3.40E-01,1.35E-01,39.6565
852,3.40E-01,1.35E-01,39.6826
853,3.29E-01,1.31E-01,39.708
854,3.21E-01,1.27E-01,39.7321
855,3.23E-01,1.28E-01,39.7572
856,3.35E-01,1.33E-01,39.7819
857,3.48E-01,1.38E-01,39.8063
858,3.50E-01,1.39E-01,39.8314
859,3.49E-01,1.39E-01,39.856
860,3.48E-01,1.39E-01,39.8797
861,3.48E-01,1.39E-01,39.9027
862,3.49E-01,1.39E-01,39.9272
863,3.49E-01,1.39E-01,39.952
864,3.44E-01,1.38E-01,39.977
865,3.32E-01,1.33E-01,40.0025
866,3.23E-01,1.29E-01,40.0279
867,3.22E-01,1.29E-01,40.0522
868,3.30E-01,1.32E-01,40.0762
869,3.40E-01,1.36E-01,40.1004
870,3.41E-01,1.37E-01,40.1258
871,3.42E-01,1.37E-01,40.1489
872,3.41E-01,1.37E-01,40.1704
873,3.39E-01,1.36E-01,40.1927
874,3.38E-01,1.36E-01,40.2152
875,3.37E-01,1.35E-01,40.2356
876,3.37E-01,1.35E-01,40.2535
877,3.37E-01,1.36E-01,40.2708
878,3.36E-01,1.36E-01,40.286
879,3.34E-01,1.35E-01,40.3014
880,3.32E-01,1.34E-01,40.3156
881,3.30E-01,1.33E-01,40.3315
882,3.31E-01,1.34E-01,40.3505
883,3.33E-01,1.34E-01,40.3695
884,3.32E-01,1.34E-01,40.3888
885,3.30E-01,1.33E-01,40.4097
886,3.27E-01,1.32E-01,40.4336
887,3.25E-01,1.31E-01,40.4525
888,3.26E-01,1.32E-01,40.4714
889,3.26E-01,1.32E-01,40.4915
890,3.24E-01,1.31E-01,40.5117
891,3.18E-01,1.29E-01,40.5442
892,3.08E-01,1.25E-01,40.5775
893,2.94E-01,1.19E-01,40.6035
894,2.77E-01,1.12E-01,40.6248
895,2.57E-01,1.05E-01,40.6522
896,2.36E-01,9.62E-02,40.6812
897,2.23E-01,9.07E-02,40.7121
898,2.09E-01,8.53E-02,40.7386
899,2.03E-01,8.28E-02,40.7652
900,2.00E-01,8.17E-02,40.793
901,2.03E-01,8.28E-02,40.8193
902,2.16E-01,8.81E-02,40.8502
903,2.34E-01,9.54E-02,40.8802
904,2.49E-01,1.02E-01,40.9062
905,2.53E-01,1.03E-01,40.9374
906,2.37E-01,9.67E-02,40.9534
907,2.17E-01,8.87E-02,40.9696
908,2.02E-01,8.25E-02,40.979
909,1.96E-01,8.05E-02,40.9983
910,1.98E-01,8.13E-02,41.0209
911,2.01E-01,8.26E-02,41.0533
912,2.00E-01,8.21E-02,41.0794
913,1.95E-01,7.98E-02,41.095
914,1.90E-01,7.81E-02,41.0922
915,1.85E-01,7.59E-02,41.086
916,1.92E-01,7.89E-02,41.0634
917,1.91E-01,7.82E-02,41.0207
918,2.04E-01,8.38E-02,40.9813
919,2.16E-01,8.85E-02,40.9385
920,2.30E-01,9.40E-02,40.8989
921,2.35E-01,9.59E-02,40.8673
922,2.31E-01,9.41E-02,40.8543
923,2.25E-01,9.15E-02,40.8297
924,2.20E-01,8.95E-02,40.8255
925,2.15E-01,8.77E-02,40.8363
926,2.09E-01,8.51E-02,40.8338
927,1.96E-01,7.98E-02,40.8335
928,1.70E-01,6.97E-02,40.87
929,1.39E-01,5.69E-02,40.8848
930,1.13E-01,4.61E-02,40.91
931,9.11E-02,3.72E-02,40.9006
932,6.96E-02,2.85E-02,40.8769
933,5.43E-02,2.22E-02,40.8466
934,4.79E-02,1.95E-02,40.8497
935,4.69E-02,1.91E-02,40.8936
936,5.12E-02,2.10E-02,40.9893
937,5.56E-02,2.28E-02,41.1146
938,6.80E-02,2.80E-02,41.2559
939,8.25E-02,3.42E-02,41.3572
940,9.31E-02,3.85E-02,41.4844
941,9.18E-02,3.82E-02,41.5199
942,8.32E-02,3.45E-02,41.505
943,7.58E-02,3.14E-02,41.4807
944,7.18E-02,2.97E-02,41.4869
945,7.00E-02,2.89E-02,41.5129
946,7.13E-02,2.97E-02,41.5836
947,7.46E-02,3.11E-02,41.6268
948,7.76E-02,3.23E-02,41.6335
949,8.08E-02,3.36E-02,41.602
950,8.20E-02,3.40E-02,41.5219
951,8.38E-02,3.47E-02,41.4779
952,8.16E-02,3.37E-02,41.4083
953,8.58E-02,3.54E-02,41.35
954,8.64E-02,3.56E-02,41.2832
955,9.15E-02,3.76E-02,41.244
956,9.23E-02,3.81E-02,41.1612
957,9.83E-02,4.04E-02,41.1002
958,1.03E-01,4.21E-02,41.0611
959,1.04E-01,4.26E-02,41.0405
960,1.07E-01,4.37E-02,41.0073
961,1.13E-01,4.63E-02,40.9709
962,1.22E-01,5.01E-02,40.9325
963,1.29E-01,5.30E-02,40.8926
964,1.35E-01,5.51E-02,40.8422
965,1.43E-01,5.85E-02,40.7996
966,1.51E-01,6.14E-02,40.7619
967,1.68E-01,6.86E-02,40.715
968,1.89E-01,7.65E-02,40.6741
969,2.00E-01,8.11E-02,40.6422
970,2.03E-01,8.25E-02,40.5851
971,2.15E-01,8.70E-02,40.5289
972,2.25E-01,9.12E-02,40.4769
973,2.35E-01,9.50E-02,40.4354
974,2.45E-01,9.90E-02,40.3979
975,2.55E-01,1.03E-01,40.3658
976,2.64E-01,1.07E-01,40.3413
977,2.71E-01,1.10E-01,40.3377
978,2.77E-01,1.12E-01,40.3544
979,2.80E-01,1.14E-01,40.3908
980,2.82E-01,1.14E-01,40.4411
981,2.82E-01,1.14E-01,40.5123
982,2.80E-01,1.14E-01,40.5933
983,2.75E-01,1.12E-01,40.6667
984,2.68E-01,1.09E-01,40.7296
985,2.61E-01,1.07E-01,40.7847
986,2.60E-01,1.06E-01,40.8339
987,2.59E-01,1.06E-01,40.8787
988,2.58E-01,1.06E-01,40.9189
989,2.57E-01,1.05E-01,40.9561
990,2.57E-01,1.05E-01,40.9883
991,2.56E-01,1.05E-01,41.0201
992,2.55E-01,1.05E-01,41.0518
993,2.55E-01,1.05E-01,41.0859
994,2.54E-01,1.04E-01,41.1239
995,2.53E-01,1.04E-01,41.159
996,2.53E-01,1.04E-01,41.1904
997,2.52E-01,1.04E-01,41.2196
998,2.51E-01,1.04E-01,41.2445
999,2.50E-01,1.03E-01,41.2685
1000,2.49E-01,1.03E-01,41.2919
1001,2.48E-01,1.02E-01,41.313
1002,2.47E-01,1.02E-01,41.3352
1003,2.47E-01,1.02E-01,41.3587
1004,2.46E-01,1.02E-01,41.3817
1005,2.46E-01,1.02E-01,41.4051
1006,2.46E-01,1.02E-01,41.4292
1007,2.46E-01,1.02E-01,41.4539
1008,2.46E-01,1.02E-01,41.4791
1009,2.46E-01,1.02E-01,41.5046
1010,2.46E-01,1.02E-01,41.5302
1011,2.46E-01,1.02E-01,41.5559
