Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
961,1.13E-01,4.50E-02,39.8356
962,1.22E-01,4.87E-02,39.8754
963,1.29E-01,5.13E-02,39.8981
964,1.35E-01,5.35E-02,39.9347
965,1.43E-01,5.70E-02,39.9023
966,1.51E-01,6.00E-02,39.874
967,1.68E-01,6.71E-02,39.842
968,1.89E-01,7.46E-02,39.8105
969,2.00E-01,7.89E-02,39.7746
970,2.03E-01,8.04E-02,39.6977
971,2.15E-01,8.49E-02,39.6484
972,2.25E-01,8.89E-02,39.6811
973,2.35E-01,9.27E-02,39.6549
974,2.45E-01,9.67E-02,39.667
975,2.55E-01,1.01E-01,39.7136
976,2.64E-01,1.05E-01,39.7755
977,2.71E-01,1.08E-01,39.8509
978,2.77E-01,1.10E-01,39.9264
979,2.80E-01,1.12E-01,40.0195
980,2.82E-01,1.13E-01,40.1168
981,2.82E-01,1.13E-01,40.2341
982,2.80E-01,1.13E-01,40.3552
983,2.75E-01,1.11E-01,40.4703
984,2.68E-01,1.09E-01,40.5731
985,2.61E-01,1.06E-01,40.6467
986,2.60E-01,1.06E-01,40.6958
987,2.59E-01,1.05E-01,40.7149
988,2.58E-01,1.05E-01,40.7149
989,2.57E-01,1.05E-01,40.7121
990,2.57E-01,1.04E-01,40.7154
991,2.56E-01,1.04E-01,40.7164
992,2.55E-01,1.04E-01,40.7208
993,2.55E-01,1.04E-01,40.7203
994,2.54E-01,1.03E-01,40.7211
995,2.53E-01,1.03E-01,40.7184
996,2.53E-01,1.03E-01,40.7223
997,2.52E-01,1.03E-01,40.7245
998,2.51E-01,1.02E-01,40.7332
999,2.50E-01,1.02E-01,40.7389
1000,2.49E-01,1.01E-01,40.7474
1001,2.48E-01,1.01E-01,40.752
1002,2.47E-01,1.01E-01,40.7546
1003,2.47E-01,1.01E-01,40.7612
1004,2.46E-01,1.00E-01,40.7687
1005,2.46E-01,1.00E-01,40.7772
1006,2.46E-01,1.00E-01,40.7865
1007,2.46E-01,1.00E-01,40.7967
1008,2.46E-01,1.00E-01,40.8078
1009,2.46E-01,1.00E-01,40.8196
1010,2.46E-01,1.00E-01,40.8322
