Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
981,2.69E-01,1.18E-01,44.1914
982,2.67E-01,1.18E-01,44.3308
983,2.62E-01,1.16E-01,44.4717
984,2.55E-01,1.14E-01,44.5921
985,2.48E-01,1.11E-01,44.6596
986,2.48E-01,1.11E-01,44.6742
987,2.47E-01,1.10E-01,44.6622
988,2.46E-01,1.10E-01,44.6524
989,2.46E-01,1.10E-01,44.652
990,2.45E-01,1.10E-01,44.6562
991,2.45E-01,1.09E-01,44.6618
992,2.44E-01,1.09E-01,44.6631
993,2.44E-01,1.09E-01,44.655
994,2.44E-01,1.09E-01,44.6413
995,2.43E-01,1.09E-01,44.6214
996,2.43E-01,1.08E-01,44.6025
997,2.43E-01,1.08E-01,44.5932
998,2.42E-01,1.08E-01,44.5931
999,2.42E-01,1.08E-01,44.5999
1000,2.41E-01,1.07E-01,44.6118
1001,2.40E-01,1.07E-01,44.6197
1002,2.39E-01,1.07E-01,44.6292
1003,2.39E-01,1.06E-01,44.6438
1004,2.38E-01,1.06E-01,44.6591
1005,2.38E-01,1.06E-01,44.6746
1006,2.37E-01,1.06E-01,44.6907
1007,2.37E-01,1.06E-01,44.7069
1008,2.38E-01,1.06E-01,44.725
1009,2.38E-01,1.06E-01,44.7454
1010,2.38E-01,1.07E-01,44.7684
1011,2.38E-01,1.07E-01,44.7938
