Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
1735,3.88E-02,4.97E-03,12.7848
1736,3.85E-02,4.93E-03,12.7611
1737,3.82E-02,4.89E-03,12.7365
1738,3.79E-02,4.85E-03,12.7107
1739,3.77E-02,4.81E-03,12.6832
1740,3.75E-02,4.77E-03,12.6538
1741,3.72E-02,4.73E-03,12.6222
1742,3.70E-02,4.69E-03,12.5876
1743,3.68E-02,4.64E-03,12.5504
1744,3.66E-02,4.60E-03,12.5116
1745,3.64E-02,4.57E-03,12.4728
1746,3.63E-02,4.53E-03,12.4347
1747,3.62E-02,4.49E-03,12.397
1748,3.61E-02,4.46E-03,12.3594
1749,3.60E-02,4.42E-03,12.3222
1750,3.59E-02,4.39E-03,12.2852
1751,3.57E-02,4.35E-03,12.2474
1752,3.53E-02,4.31E-03,12.2073
1753,3.50E-02,4.26E-03,12.1646
1754,3.46E-02,4.21E-03,12.1205
1755,3.42E-02,4.14E-03,12.0772
1756,3.38E-02,4.08E-03,12.0359
1757,3.34E-02,4.01E-03,11.9971
1758,3.29E-02,3.93E-03,11.9605
1759,3.23E-02,3.84E-03,11.9269
1760,3.17E-02,3.76E-03,11.8934
1761,3.10E-02,3.68E-03,11.8566
1762,3.03E-02,3.61E-03,11.8181
1763,2.96E-02,3.53E-03,11.7838
1764,2.89E-02,3.45E-03,11.7528
1765,2.83E-02,3.36E-03,11.72
1766,2.78E-02,3.28E-03,11.6879
1767,2.74E-02,3.19E-03,11.6663
1768,2.68E-02,3.11E-03,11.6498
1769,2.62E-02,3.02E-03,11.6488
1770,2.56E-02,2.94E-03,11.6522
1771,2.48E-02,2.86E-03,11.6596
1772,2.40E-02,2.77E-03,11.664
1773,2.30E-02,2.67E-03,11.6639
1774,2.20E-02,2.58E-03,11.6756
1775,2.11E-02,2.49E-03,11.6853
1776,2.03E-02,2.39E-03,11.6936
1777,1.95E-02,2.29E-03,11.6817
1778,1.88E-02,2.20E-03,11.6671
1779,1.82E-02,2.13E-03,11.6508
1780,1.77E-02,2.05E-03,11.6319
1781,1.72E-02,1.99E-03,11.5898
1782,1.67E-02,1.93E-03,11.5369
1783,1.62E-02,1.87E-03,11.4807
1784,1.57E-02,1.81E-03,11.4287
1785,1.52E-02,1.75E-03,11.4024
1786,1.47E-02,1.68E-03,11.42
1787,1.41E-02,1.61E-03,11.4734
1788,1.35E-02,1.54E-03,11.5486
1789,1.28E-02,1.46E-03,11.6296
1790,1.18E-02,1.37E-03,11.7065
1791,1.08E-02,1.26E-03,11.78
1792,9.87E-03,1.17E-03,11.8152
1793,8.99E-03,1.06E-03,11.7907
1794,8.14E-03,9.57E-04,11.7164
1795,7.37E-03,8.62E-04,11.6248
